Model parameters used:
country, #general beds, #critical beds, controls start, controls end, R reduction during intervention, R reduction after intervention
Ecuador,36412,1050,2020-03-13,2020-08-15,0%,100%

Model output:
date,est. current infections,est. deaths,est. hospital bed usage,est. critical bed usage
2020-09-29,0.13152187475741625,1.743625354998585,53.083137858598185,22.78290585811985
2020-09-30,0.08836955099884555,1.4687862963037333,44.2025685397782,19.48201878531738
2020-10-01,0.059319315261172956,1.2363724281749455,36.78042882331938,16.64810053303697
2020-10-02,0.039795388747001205,1.0400158258271404,30.583176710997996,14.217375148499904
2020-10-03,0.0266749918615371,0.8742988056692411,25.413240037561877,12.134289010514294
2020-10-04,0.01786790652072381,0.7345542781040422,21.103952023994307,10.350575982374254
2020-10-05,0.011962366824127645,0.6168002434078517,17.514932118239475,8.82438372005526
2020-10-06,0.008001255890006755,0.5176673947244126,14.527958378159072,7.51945051297652
2020-10-07,0.00535074933236275,0.43424361213510565,12.043893285314702,6.404464916727947
2020-10-08,0.0035742233574352464,0.3641125647318404,9.97935395262869,5.452357519667651
2020-10-09,0.0023877034993223267,0.30516209024426644,8.264678400959271,4.639836589208857
2020-10-10,0.001593024401846623,0.2556657347940927,6.841346775117343,3.9468040195592193
2020-10-11,0.0010631605225238853,0.21410168968577636,5.660624374057851,3.3560184552273027
2020-10-12,0.0007085205376579402,0.17924137615409563,4.681613059427757,2.852625605778326
2020-10-13,0.00047243315051236176,0.14999298352267942,3.870354087099721,2.423917306911209
2020-10-14,0.00031452060603167454,0.12548603170216666,3.1983685060335167,2.058957519327849
2020-10-15,0.00020952832357149466,0.10493997842968383,2.6420749067452793,1.748413623385853
2020-10-16,0.00013938418642681145,0.08773916339123389,2.1817122585867614,1.484262920780057
2020-10-17,0.000092749152182296,0.07332984166896495,1.800944289641061,1.2596706866828604
2020-10-18,0.00006168568991752407,0.06127314190234756,1.4861181624127109,1.0687741263712704
2020-10-19,0.00004098090072089848,0.051184145817387616,1.2259218094280049,0.9065744540634499
2020-10-20,0.00002726823500137705,0.042742284376799944,1.0109764483964205,0.768807178549328
2020-10-21,0.000018084796724480398,0.035689132959305425,0.8334427133714353,0.6518173196941547
2020-10-22,0.000012027415989613097,0.02978584179072641,0.686903050498465,0.5525135231216408
2020-10-23,0.000007981220523140466,0.02485825021722121,0.5659551503850536,0.46823475373299744
2020-10-24,0.000005290160101004271,0.02073893938359106,0.46617506803593206,0.396731121958089
2020-10-25,0.000003522210215250558,0.017296235371759394,0.3838974279189711,0.33608562989713203
2020-10-26,0.00000232957925185216,0.01442672495613806,0.31604252799941246,0.2846513549454988
2020-10-27,0.0000015446399597833246,0.012026350552332588,0.2601252210979887,0.24104895218780972
2020-10-28,0.0000010296156660387862,0.010023660659499,0.214056209487627,0.20409282557017674
2020-10-29,6.790457583442567e-7,0.008355456215213053,0.1760897835870966,0.17276930322434428
2020-10-30,4.4991994605036835e-7,0.006961781051359139,0.14483273257075505,0.1462322664337046
2020-10-31,3.01205140155976e-7,0.005798934394988464,0.11910459344701409,0.12375454322370008
2020-11-01,1.9910273214491269e-7,0.004813703646505019,0.09791753111738388,0.1047310326719744
2020-11-02,1.318707663941537e-7,0.004045524881803431,0.08048482655546366,0.08858539052765584
2020-11-03,8.742786754450047e-8,0.003343558428241522,0.0661426097190491,0.07494057742827871
2020-11-04,5.781712985453421e-8,0.002797123879645369,0.05434464503003588,0.0633758311762385
2020-11-05,3.8222373090275084e-8,0.0023012283818388823,0.044642486387184335,0.05361446660627396
2020-11-06,2.5266367066513756e-8,0.0019461440188024426,0.036665701043272665,0.045322375896498616
2020-11-07,1.669521398806074e-8,0.0016001849344320362,0.03010869618647477,0.038325322114943335
2020-11-08,1.1029493743298259e-8,0.0013280354178277776,0.02471992287566733,0.032408672790491054
2020-11-09,7.2859932285309335e-9,0.0011304330255370587,0.020292171939566388,0.027377756691374797
2020-11-10,4.810614017797717e-9,0.0009023527472891146,0.0166546475468167,0.02316055507974801
2020-11-11,3.1765770427861774e-9,0.0007845081509003649,0.013666993399083645,0.01955955575565393
2020-11-12,2.0966186225041886e-9,0.0006344452740449924,0.01121347129902986,0.016532521387323175
2020-11-13,1.3836517831852915e-9,0.0005214163047639886,0.009198981443475614,0.013979041492005238
2020-11-14,9.130349988982809e-10,0.00046520405885530636,0.007545259994146216,0.011788317137194457
2020-11-15,6.022249764005226e-10,0.00034285605397599284,0.006187894644930049,0.009980503892505144
2020-11-16,3.972272858342551e-10,0.0003150844422634691,0.005073992528927539,0.00842192257293474
2020-11-17,2.619336225136378e-10,0.0002569327516539488,0.004160015018935694,0.0071096554123168156
2020-11-18,1.7267645089230087e-10,0.00019469168000796344,0.0034101960503550685,0.0060194738366155754
2020-11-19,1.1384027595135988e-10,0.00019535605861165095,0.00279515928908694,0.005064397173735772
2020-11-20,7.501551222742127e-11,0.00012802558921976015,0.002290734714439733,0.004291931429171562
2020-11-21,4.94346565850363e-11,0.0001239245721080806,0.0018771027078638338,0.0036214484642413136
2020-11-22,3.2569418336933964e-11,0.00011106849160569254,0.001537964668392499,0.0030469055360979546
2020-11-23,2.1451955232898264e-11,0.00006259337715164293,0.0012599408413850514,0.002591349336149427
2020-11-24,1.4130522349399719e-11,0.00009298439545091242,0.0010320552958236549,0.0021652390133628983
2020-11-25,9.30366959609736e-12,0.00004031518801639322,0.0008452843415979392,0.0018425593436845332
2020-11-26,6.1257212347763606e-12,0.000047798386731301434,0.0006922343323400423,0.0015554589106206726
2020-11-27,4.032711986536204e-12,0.00005409429286373779,0.0005668321750115714,0.0012985847296674452
2020-11-28,2.653935681250357e-12,0.000011493213605717756,0.00046409447084570495,0.0011152811829582125
2020-11-29,1.7467713030843135e-12,0.000044450012865127064,0.0003799378790024127,0.000925281302462418
2020-11-30,1.1492412532623801e-12,0.00001459609302401077,0.00031100774152941624,0.0007873957816876423
2020-12-01,7.560847201178035e-13,0.00001197284109366592,0.0002545568205201436,0.0006710030622633012
2020-12-02,4.97404950417579e-13,0.00003577841380320024,0.00020833133656009592,0.0005467971463305658
2020-12-03,3.2709916870150075e-13,-0.000010871770427911542,0.0001704822972617296,0.00048279236590667015
2020-12-04,2.1513763552259663e-13,0.00002738405964919366,0.00013949634769642438,0.0003920143582956905
2020-12-05,1.414481973342888e-13,0.0000042417614167789,0.00011413091730208967,0.00033410562555052616
